code,symbol,name,industry
000935,,四川双马,水泥
002378,,章源钨业,小金属
002318,,久立特材,特种钢
601007,,金陵饭店,酒店餐饮
603036,,如通股份,专用机械
000795,,英洛华,矿物制品
600509,,天富能源,火力发电
300386,,飞天诚信,软件服务
600104,,上汽集团,汽车整车
600015,,华夏银行,银行
300005,,探路者,服饰
300630,,普利制药,化学制药
600861,,北京城乡,百货
600908,,无锡银行,银行
600696,,ST岩石,区域地产
300531,,优博讯,软件服务
603825,,华扬联众,互联网
601988,,中国银行,银行
601107,,四川成渝,路桥
002147,,ST新光,区域地产
603607,,京华激光,造纸
300480,,光力科技,电器仪表
603355,,莱克电气,家用电器
000032,,深桑达Ａ,元器件
300424,,航新科技,航空
600425,,青松建化,水泥
002094,,青岛金王,日用化工
600113,,浙江东日,区域地产
600701,,*ST工新,综合类
002105,,信隆健康,文教休闲
600681,,百川能源,供气供热
002713,,东易日盛,装修装饰
603697,,有友食品,食品
002812,,恩捷股份,广告包装
603115,,海星股份,元器件
300768,,迪普科技,软件服务
002336,,*ST人乐,超市连锁
002383,,合众思壮,通信设备
600892,,大晟文化,影视音像
002075,,沙钢股份,特种钢
603528,,多伦科技,软件服务
300356,,光一科技,电气设备
002829,,星网宇达,通信设备
300780,,德恩精工,机械基件
300145,,中金环境,专用机械
603214,,爱婴室,百货
603299,,苏盐井神,化工原料
002618,,丹邦科技,元器件
300402,,宝色股份,专用机械
300187,,永清环保,环境保护
002201,,九鼎新材,玻璃
600818,,中路股份,文教休闲
300770,,新媒股份,影视音像
300540,,深冷股份,专用机械
000819,,岳阳兴长,石油加工
300546,,雄帝科技,元器件
002698,,博实股份,化工机械
600776,,东方通信,通信设备
601928,,凤凰传媒,出版业
002417,,深南股份,多元金融
002597,,金禾实业,化工原料
002317,,众生药业,中成药
601186,,中国铁建,建筑工程
600965,,福成股份,农业综合
600828,,茂业商业,百货
002756,,永兴材料,特种钢
002195,,二三四五,软件服务
603660,,苏州科达,通信设备
300607,,拓斯达,专用机械
002511,,中顺洁柔,造纸
002932,,明德生物,医疗保健
300513,,恒实科技,软件服务
300610,,晨化股份,化工原料
600021,,上海电力,火力发电
002595,,豪迈科技,专用机械
000737,,ST南风,日用化工
600343,,航天动力,航空
600152,,维科技术,电气设备
002830,,名雕股份,装修装饰
300249,,依米康,软件服务
600847,,万里股份,电气设备
002478,,常宝股份,钢加工
000980,,众泰汽车,汽车配件
603989,,艾华集团,元器件
000838,,财信发展,区域地产
000892,,欢瑞世纪,影视音像
000502,,绿景控股,医疗保健
002821,,凯莱英,生物制药
300556,,丝路视觉,软件服务
300389,,艾比森,半导体
603978,,深圳新星,铝
000034,,神州数码,综合类
002515,,金字火腿,食品
002295,,精艺股份,铜
000982,,*ST 中绒,纺织
002966,,苏州银行,银行
002799,,环球印务,广告包装
002488,,金固股份,汽车配件
300489,,中飞股份,铝
300148,,天舟文化,出版业
688011,,新光光电,元器件
000408,,藏格控股,农药化肥
603568,,伟明环保,环境保护
600458,,时代新材,塑料
002334,,英威腾,电气设备
600725,,ST云维,焦炭加工
300626,,华瑞股份,电气设备
600143,,金发科技,塑料
300717,,华信新材,塑料
300767,,震安科技,橡胶
603739,,蔚蓝生物,农业综合
300250,,初灵信息,软件服务
600737,,中粮糖业,食品
601328,,交通银行,银行
603889,,新澳股份,纺织
603903,,中持股份,环境保护
600753,,东方银星,批发业
000619,,海螺型材,其他建材
300738,,奥飞数据,电信运营
002281,,光迅科技,通信设备
002887,,绿茵生态,环境保护
002730,,电光科技,电气设备
300609,,汇纳科技,互联网
002074,,国轩高科,电气设备
002078,,太阳纸业,造纸
600781,,ST辅仁,中成药
002828,,贝肯能源,石油开采
300557,,理工光科,电器仪表
000672,,上峰水泥,水泥
300393,,中来股份,塑料
600122,,宏图高科,其他商业
002038,,双鹭药业,生物制药
300558,,贝达药业,化学制药
603008,,喜临门,家居用品
002654,,万润科技,互联网
300221,,银禧科技,塑料
002148,,北纬科技,互联网
300228,,富瑞特装,化工机械
603800,,道森股份,专用机械
600891,,*ST秋林,百货
300673,,佩蒂股份,饲料
300306,,远方信息,电器仪表
002251,,步 步 高,超市连锁
603011,,合锻智能,机床制造
600814,,杭州解百,百货
000987,,越秀金控,多元金融
002010,,传化智联,仓储物流
601155,,新城控股,区域地产
000990,,诚志股份,化工原料
600462,,*ST九有,元器件
002487,,大金重工,钢加工
002556,,辉隆股份,其他商业
603218,,日月股份,工程机械
600617,,国新能源,供气供热
603920,,世运电路,元器件
600976,,健民集团,中成药
300054,,鼎龙股份,化工原料
002743,,富煌钢构,钢加工
603908,,牧高笛,纺织
300506,,名家汇,建筑工程
300163,,先锋新材,其他建材
601601,,中国太保,保险
002818,,富森美,房产服务
000025,,特 力Ａ,汽车服务
300068,,南都电源,电气设备
300742,,越博动力,汽车配件
000570,,苏常柴Ａ,机械基件
603636,,南威软件,软件服务
002632,,道明光学,化工原料
600719,,大连热电,供气供热
603090,,宏盛股份,专用机械
603009,,北特科技,汽车配件
002636,,金安国纪,元器件
300199,,翰宇药业,化学制药
601968,,宝钢包装,广告包装
300663,,科蓝软件,软件服务
300224,,正海磁材,元器件
600530,,交大昂立,医疗保健
002210,,*ST飞马,仓储物流
002173,,创新医疗,医疗保健
603128,,华贸物流,仓储物流
300631,,久吾高科,环境保护
300466,,赛摩电气,电器仪表
300325,,德威新材,塑料
002915,,中欣氟材,化工原料
300072,,三聚环保,环境保护
002606,,大连电瓷,电气设备
300177,,中海达,通信设备
600529,,山东药玻,医疗保健
300567,,精测电子,电器仪表
002162,,悦心健康,医疗保健
603798,,康普顿,石油加工
300099,,精准信息,电器仪表
300750,,宁德时代,电气设备
600764,,中国海防,通信设备
603689,,皖天然气,供气供热
002805,,丰元股份,化工原料
000004,,国农科技,生物制药
300522,,世名科技,染料涂料
300503,,昊志机电,机械基件
300346,,南大光电,元器件
002807,,江阴银行,银行
603686,,龙马环卫,环境保护
300729,,乐歌股份,家居用品
600215,,长春经开,园区开发
603683,,晶华新材,化工原料
603982,,泉峰汽车,汽车配件
600481,,双良节能,环境保护
600677,,航天通信,通信设备
002780,,三夫户外,其他商业
300203,,聚光科技,环境保护
002030,,达安基因,生物制药
300536,,农尚环境,建筑工程
300675,,建科院,建筑工程
000504,,*ST生物,环境保护
600614,,*ST鹏起,综合类
300061,,康旗股份,多元金融
000882,,华联股份,百货
300045,,华力创通,IT设备
002553,,南方轴承,汽车配件
002878,,元隆雅图,文教休闲
000630,,铜陵有色,铜
000518,,四环生物,生物制药
603958,,哈森股份,服饰
002865,,钧达股份,汽车配件
002011,,盾安环境,工程机械
300616,,尚品宅配,家居用品
300416,,苏试试验,电器仪表
002439,,启明星辰,软件服务
002335,,科华恒盛,电气设备
002822,,中装建设,装修装饰
002052,,同洲电子,通信设备
601088,,中国神华,煤炭开采
300547,,川环科技,橡胶
000751,,锌业股份,铅锌
601166,,兴业银行,银行
603079,,圣达生物,食品
002361,,神剑股份,化工原料
300555,,路通视信,通信设备
300330,,华虹计通,软件服务
603089,,正裕工业,汽车配件
002529,,海源复材,专用机械
600158,,中体产业,文教休闲
002012,,凯恩股份,造纸
300781,,因赛集团,广告包装
300400,,劲拓股份,专用机械
000422,,ST宜化,农药化肥
603306,,华懋科技,汽车配件
600671,,天目药业,中成药
300589,,江龙船艇,船舶
002416,,爱施德,电器连锁
002761,,多喜爱,纺织
600516,,方大炭素,矿物制品
600452,,涪陵电力,水力发电
002131,,利欧股份,互联网
600498,,烽火通信,通信设备
000835,,长城动漫,影视音像
600685,,中船防务,船舶
002057,,中钢天源,元器件
688188,,柏楚电子,软件服务
002377,,国创高新,房产服务
000659,,珠海中富,广告包装
002705,,新宝股份,家用电器
002287,,奇正藏药,中成药
600131,,岷江水电,水力发电
600011,,华能国际,火力发电
688029,,南微医学,医疗保健
600299,,安迪苏,化学制药
603330,,上海天洋,塑料
600179,,ST安通,仓储物流
300678,,中科信息,软件服务
600207,,安彩高科,供气供热
300366,,创意信息,软件服务
600882,,妙可蓝多,乳制品
603313,,梦百合,家居用品
002579,,中京电子,元器件
300748,,金力永磁,元器件
002779,,中坚科技,农用机械
603595,,东尼电子,元器件
603915,,国茂股份,机械基件
300526,,中潜股份,服饰
600821,,津劝业,百货
601900,,南方传媒,出版业
000968,,蓝焰控股,煤炭开采
601919,,中远海控,水运
002267,,陕天然气,供气供热
002332,,仙琚制药,生物制药
603345,,安井食品,食品
002118,,紫鑫药业,中成药
300775,,三角防务,航空
603323,,苏农银行,银行
000790,,泰合健康,中成药
002518,,科士达,电器仪表
600195,,中牧股份,饲料
002200,,*ST云投,环境保护
002679,,福建金森,林业
300166,,东方国信,软件服务
002858,,力盛赛车,文教休闲
000971,,*ST高升,互联网
603912,,佳力图,专用机械
300658,,延江股份,纺织
300448,,浩云科技,软件服务
002895,,川恒股份,化工原料
000407,,胜利股份,供气供热
002913,,奥士康,元器件
688009,,中国通号,运输设备
603819,,神力股份,电气设备
603168,,莎普爱思,化学制药
000010,,*ST美丽,建筑工程
600461,,洪城水业,水务
300285,,国瓷材料,陶瓷
600819,,耀皮玻璃,玻璃
603189,,网达软件,软件服务
300002,,神州泰岳,软件服务
300562,,乐心医疗,医疗保健
300713,,英可瑞,电气设备
002586,,ST围海,建筑工程
603138,,海量数据,软件服务
300507,,苏奥传感,汽车配件
300396,,迪瑞医疗,医疗保健
603556,,海兴电力,电器仪表
603203,,快克股份,专用机械
002835,,同为股份,元器件
300527,,中国应急,专用机械
002584,,西陇科学,化工原料
002252,,上海莱士,生物制药
600281,,太化股份,综合类
601718,,际华集团,服饰
603160,,汇顶科技,元器件
000600,,建投能源,火力发电
300483,,沃施股份,专用机械
000950,,重药控股,医药商业
601336,,新华保险,保险
300140,,中环装备,电气设备
600722,,金牛化工,化工原料
300588,,熙菱信息,软件服务
002530,,金财互联,软件服务
002437,,誉衡药业,化学制药
002228,,合兴包装,广告包装
002610,,爱康科技,电气设备
300662,,科锐国际,综合类
603976,,正川股份,医疗保健
000040,,东旭蓝天,新型电力
000691,,亚太实业,区域地产
002087,,新野纺织,纺织
300491,,通合科技,电气设备
300116,,坚瑞沃能,电气设备
002454,,松芝股份,汽车配件
601169,,北京银行,银行
300698,,万马科技,通信设备
002177,,御银股份,IT设备
600167,,联美控股,供气供热
002948,,青岛银行,银行
300779,,惠城环保,环境保护
601858,,中国科传,出版业
002448,,中原内配,汽车配件
002129,,中环股份,半导体
002274,,华昌化工,农药化肥
603080,,新疆火炬,供气供热
002602,,世纪华通,互联网
002268,,卫 士 通,软件服务
002152,,广电运通,IT设备
002043,,兔 宝 宝,其他建材
600361,,华联综超,超市连锁
600403,,大有能源,煤炭开采
603806,,福斯特,塑料
600236,,桂冠电力,水力发电
300492,,山鼎设计,建筑工程
002265,,西仪股份,汽车配件
300046,,台基股份,半导体
002537,,海联金汇,汽车整车
002566,,益盛药业,中成药
603587,,地素时尚,服饰
601011,,宝泰隆,焦炭加工
002045,,国光电器,元器件
600880,,博瑞传播,广告包装
603196,,日播时尚,服饰
000652,,泰达股份,批发业
002614,,奥佳华,医疗保健
600208,,新湖中宝,全国地产
002376,,新北洋,IT设备
300412,,迦南科技,医疗保健
002339,,积成电子,电气设备
603655,,朗博科技,汽车配件
600634,,*ST富控,互联网
002599,,盛通股份,广告包装
002259,,*ST升达,供气供热
603348,,文灿股份,汽车配件
300467,,迅游科技,互联网
600238,,ST椰岛,红黄酒
002751,,易尚展示,家居用品
688010,,福光股份,电器仪表
601566,,九牧王,服饰
000810,,创维数字,家用电器
000687,,华讯方舟,通信设备
300452,,山河药辅,化学制药
603133,,碳元科技,元器件
603177,,德创环保,环境保护
600000,,浦发银行,银行
300316,,晶盛机电,专用机械
603038,,华立股份,装修装饰
002364,,中恒电气,电气设备
600389,,江山股份,农药化肥
600072,,中船科技,船舶
002727,,一心堂,医药商业
300304,,云意电气,汽车配件
002341,,新纶科技,化工原料
000707,,ST双环,化工原料
002820,,桂发祥,食品
300442,,普丽盛,轻工机械
002104,,恒宝股份,元器件
002382,,蓝帆医疗,医疗保健
600081,,东风科技,汽车配件
300082,,奥克股份,化工原料
603045,,福达合金,电气设备
002381,,双箭股份,橡胶
002545,,东方铁塔,农药化肥
002951,,金时科技,广告包装
002785,,万里石,其他建材
002668,,奥马电器,家用电器
002028,,思源电气,电气设备
002691,,冀凯股份,专用机械
600278,,东方创业,商贸代理
002194,,武汉凡谷,通信设备
002619,,艾格拉斯,互联网
002767,,先锋电子,电器仪表
000620,,新华联,全国地产
300275,,梅安森,软件服务
300176,,派生科技,汽车配件
601700,,风范股份,电气设备
000681,,视觉中国,互联网
300471,,厚普股份,专用机械
300132,,青松股份,化工原料
600052,,浙江广厦,影视音像
300128,,锦富技术,元器件
603297,,永新光学,电器仪表
600262,,北方股份,汽车整车
300739,,明阳电路,元器件
600865,,百大集团,百货
603977,,国泰集团,化工原料
300210,,森远股份,专用机械
002642,,*ST荣联,软件服务
300391,,康跃科技,机械基件
002298,,中电兴发,软件服务
002506,,协鑫集成,电气设备
600979,,广安爱众,水力发电
300155,,安居宝,元器件
002356,,*ST赫美,其他商业
300579,,数字认证,软件服务
000593,,大通燃气,供气供热
002182,,云海金属,小金属
300477,,合纵科技,电气设备
300352,,北信源,软件服务
600060,,海信电器,家用电器
002058,,威 尔 泰,电器仪表
688003,,天准科技,专用机械
688008,,澜起科技,半导体
600971,,恒源煤电,煤炭开采
000651,,格力电器,家用电器
002089,,*ST新海,通信设备
002569,,*ST步森,服饰
600435,,北方导航,专用机械
002174,,游族网络,互联网
300009,,安科生物,生物制药
002015,,协鑫能科,新型电力
000677,,恒天海龙,化纤
300435,,中泰股份,机械基件
600801,,华新水泥,水泥
002675,,东诚药业,化学制药
000096,,广聚能源,石油贸易
600482,,中国动力,电气设备
300302,,同有科技,软件服务
300593,,新雷能,电气设备
000963,,华东医药,化学制药
300063,,天龙集团,互联网
300311,,任子行,软件服务
002919,,名臣健康,日用化工
601138,,工业富联,通信设备
603356,,华菱精工,机械基件
600698,,*ST天雁,汽车配件
002224,,三 力 士,橡胶
002660,,茂硕电源,电气设备
300317,,珈伟新能,半导体
300670,,大烨智能,电气设备
002582,,好想你,食品
002390,,信邦制药,中成药
688005,,容百科技,电气设备
600858,,银座股份,百货
603042,,华脉科技,通信设备
300092,,科新机电,专用机械
002911,,佛燃股份,供气供热
300152,,科融环境,环境保护
600136,,当代明诚,影视音像
002425,,凯撒文化,互联网
601318,,中国平安,保险
000633,,合金投资,综合类
000501,,鄂武商Ａ,百货
600729,,重庆百货,百货
300162,,雷曼光电,元器件
600603,,广汇物流,仓储物流
300427,,红相股份,电气设备
300538,,同益股份,批发业
002061,,浙江交科,建筑工程
300202,,聚龙股份,专用机械
000018,,*ST神城,装修装饰
688368,,晶丰明源,半导体
300773,,拉卡拉,软件服务
300651,,金陵体育,文教休闲
002560,,通达股份,电气设备
688012,,中微公司,专用机械
002700,,新疆浩源,供气供热
603399,,吉翔股份,小金属
002476,,宝莫股份,化工原料
600230,,沧州大化,农药化肥
002474,,榕基软件,软件服务
002155,,湖南黄金,黄金
300289,,利德曼,生物制药
688068,,热景生物,医疗保健
603808,,歌力思,服饰
300697,,电工合金,铜
603880,,南卫股份,医疗保健
600525,,长园集团,电气设备
300603,,立昂技术,通信设备
603067,,振华股份,化工原料
002885,,京泉华,元器件
300686,,智动力,元器件
000547,,航天发展,通信设备
600333,,长春燃气,供气供热
002771,,真视通,软件服务
603301,,振德医疗,医疗保健
000981,,ST银亿,汽车配件
603289,,泰瑞机器,专用机械
300635,,达安股份,建筑工程
002138,,顺络电子,元器件
300363,,博腾股份,化学制药
603797,,联泰环保,环境保护
002697,,红旗连锁,超市连锁
002512,,达华智能,元器件
600358,,国旅联合,旅游服务
603188,,ST亚邦,染料涂料
600917,,重庆燃气,供气供热
603023,,威帝股份,汽车配件
688002,,睿创微纳,通信设备
300319,,麦捷科技,元器件
000669,,金鸿控股,供气供热
688122,,西部超导,小金属
600480,,凌云股份,汽车配件
601139,,深圳燃气,供气供热
002172,,澳洋健康,化纤
603059,,倍加洁,家居用品
002810,,山东赫达,化工原料
002791,,坚朗五金,其他建材
002755,,奥赛康,化学制药
002161,,远 望 谷,通信设备
688088,,虹软科技,软件服务
002803,,吉宏股份,互联网
002815,,崇达技术,元器件
002940,,昂利康,化学制药
603106,,恒银金融,IT设备
300167,,迪威迅,通信设备
300198,,纳川股份,塑料
300724,,捷佳伟创,专用机械
300022,,吉峰科技,农用机械
603721,,中广天择,影视音像
600301,,ST南化,化工原料
002292,,奥飞娱乐,影视音像
688001,,华兴源创,专用机械
000679,,大连友谊,百货
300700,,岱勒新材,矿物制品
600873,,梅花生物,食品
300246,,宝莱特,医疗保健
603956,,威派格,专用机械
300076,,GQY视讯,IT设备
002850,,科达利,机械基件
600606,,绿地控股,全国地产
000820,,*ST节能,环境保护
300494,,盛天网络,互联网
300612,,宣亚国际,广告包装
603706,,东方环宇,供气供热
600226,,瀚叶股份,互联网
002440,,闰土股份,染料涂料
300368,,汇金股份,IT设备
300449,,汉邦高科,IT设备
603879,,永悦科技,化工原料
000089,,深圳机场,机场
002881,,美格智能,通信设备
603002,,宏昌电子,化工原料
603093,,南华期货,多元金融
300125,,易世达,电气设备
601339,,百隆东方,纺织
002284,,亚太股份,汽车配件
002020,,京新药业,化学制药
688007,,光峰科技,元器件
600319,,亚星化学,化工原料
600986,,科达股份,互联网
002005,,*ST德豪,家用电器
603603,,博天环境,环境保护
000662,,天夏智慧,软件服务
600721,,*ST百花,生物制药
603926,,铁流股份,汽车配件
002902,,铭普光磁,元器件
002800,,天顺股份,仓储物流
603232,,格尔软件,软件服务
603256,,XD宏和科,玻璃
603081,,大丰实业,专用机械
002893,,华通热力,供气供热
300321,,同大股份,塑料
603566,,普莱柯,生物制药
603779,,威龙股份,红黄酒
002507,,涪陵榨菜,食品
603757,,大元泵业,专用机械
688019,,安集科技,半导体
002367,,康力电梯,运输设备
002735,,王子新材,塑料
600523,,贵航股份,汽车配件
002230,,科大讯飞,软件服务
002072,,*ST凯瑞,互联网
603803,,瑞斯康达,通信设备
603730,,岱美股份,汽车配件
002734,,利民股份,农药化肥
002166,,莱茵生物,中成药
603416,,信捷电气,电气设备
688168,,安博通,软件服务
300664,,鹏鹞环保,环境保护
688033,,天宜上佳,运输设备
300090,,盛运环保,环境保护
300510,,金冠股份,电气设备
300549,,优德精密,专用机械
601360,,三六零,互联网
002861,,瀛通通讯,通信设备
300598,,诚迈科技,软件服务
002243,,通产丽星,塑料
002419,,天虹股份,百货
002633,,申科股份,机械基件
688015,,交控科技,运输设备
002752,,昇兴股份,广告包装
603477,,振静股份,纺织
002418,,康盛股份,机械基件
300043,,星辉娱乐,文教休闲
688006,,杭可科技,电气设备
688018,,乐鑫科技,半导体
688028,,沃尔德,专用机械
688066,,航天宏图,软件服务
688016,,心脉医疗,医疗保健
688099,,晶晨股份,半导体
300362,,天翔环境,环境保护
002663,,普邦股份,建筑工程
002591,,恒大高新,化工原料
002552,,宝鼎科技,机械基件
002175,,*ST东网,电器仪表
300586,,美联新材,化工原料
603226,,菲林格尔,家居用品
688321,,微芯生物,化学制药
002019,,亿帆医药,化学制药
688116,,天奈科技,化工原料
002374,,丽鹏股份,建筑工程
600666,,*ST瑞德,元器件
300029,,天龙光电,专用机械
000715,,中兴商业,百货
002181,,粤 传 媒,出版业
000153,,丰原药业,化学制药
300354,,东华测试,电器仪表
688020,,方邦股份,元器件
002886,,沃特股份,塑料
300554,,三超新材,矿物制品
600436,,片仔癀,中成药
600654,,*ST中安,软件服务
000558,,莱茵体育,文教休闲
002101,,广东鸿图,汽车配件
603786,,科博达,汽车配件
300702,,天宇股份,化学制药
002359,,*ST北讯,通信设备
300255,,常山药业,生物制药
002655,,共达电声,元器件
300429,,强力新材,化工原料
002849,,威星智能,电器仪表
688030,,山石网科,软件服务
002716,,ST金贵,小金属
002759,,天际股份,家用电器
600315,,上海家化,日用化工
002430,,杭氧股份,化工机械
603906,,龙蟠科技,化工原料
688022,,瀚川智能,专用机械
002900,,哈三联,化学制药
002612,,朗姿股份,服饰
000676,,智度股份,互联网
002699,,美盛文化,服饰
600876,,洛阳玻璃,玻璃
600826,,兰生股份,商贸代理
688333,,铂力特,机械基件
300238,,冠昊生物,医疗保健
300214,,日科化学,化工原料
603900,,莱绅通灵,服饰
000908,,景峰医药,化学制药
002486,,嘉麟杰,服饰
300239,,东宝生物,生物制药
300740,,御家汇,日用化工
002255,,海陆重工,专用机械
603881,,数据港,电信运营
600845,,宝信软件,软件服务
300244,,迪安诊断,医疗保健
002947,,恒铭达,元器件
002892,,科力尔,电气设备
603129,,春风动力,摩托车
000939,,*ST凯迪,新型电力
688389,,普门科技,医疗保健
688369,,致远互联,软件服务
688366,,昊海生科,生物制药
688363,,华熙生物,生物制药
688299,,长阳科技,塑料
688288,,鸿泉物联,汽车配件
688202,,美迪西,医疗保健
688199,,久日新材,化工原料
688166,,博瑞医药,化学制药
688128,,中国电器,专用机械
688108,,赛诺医疗,医疗保健
688098,,申联生物,生物制药
688058,,宝兰德,软件服务
688025,,杰普特,元器件
688023,,安恒信息,软件服务
688021,,奥福环保,环境保护
603610,,麒盛科技,家居用品
603489,,八方股份,电气设备
601916,,浙商银行,银行
601077,,渝农商行,银行
600610,,*ST毅达,建筑工程
600074,,*ST保千,IT设备
300801,,泰和科技,化工原料
300800,,力合科技,电器仪表
300799,,左江科技,软件服务
300798,,锦鸡股份,染料涂料
300797,,钢研纳克,电器仪表
300796,,贝斯美,化工原料
300564,,筑博设计,建筑工程
300216,,千山药机,医疗保健
300104,,乐视网,互联网
300028,,金亚科技,通信设备
002967,,广电计量,综合类
002963,,豪尔赛,装修装饰
002604,,*ST龙力,食品
002260,,*ST德奥,家用电器
000995,,*ST皇台,白酒
